jaar;patientgroep;Provincie;geslacht;leeftijdsklasse;prevalentie_abs;prevalentie_rel;prevalentie_rel_std;incidentie_abs;incidentie_rel;incidentie_rel_std;Aantal_patienten_kosten;Zorgkosten_totaal;Zorgkosten_eerstelijns;Zorgkosten_medicatie;Zorgkosten_ziekenvervoer;Zorgkosten_GGZ;Zorgkosten_overig;Zorgkosten_DBC_RRT;Zorgkosten_DBC_overig;Zorgkosten_DBC_totaal;Noemer_overige_themas;Aantal_specialist;Pct_specialist;Aantal_cardioloog;Pct_cardioloog;Aantal_internist;Pct_internist;Aantal_dermatoloog;Pct_dermatoloog;Aantal_chirurg;Pct_chrirug;Aantal_fysiotherapeut;Pct_fysiotherapeut;Aantal_dietist;pct_dietist;Aantal_intensive_care;Pct_intensive_care;Aantal_dialyse_intensive_care;Pct_dialyse_intensive_care;Aantal_antihypertensiva_RAAS;Pct_antihypertensiva_RAAS;Aantal_antihyp_ACE_remmers;Pct_antihyp_ACE_remmers;Aantal_diabetesmed_insuline;Pct_diabetesmed_insuline;Aantal_diabetesmed_overig;Pct_diabetesmed_overig;Aantal_lipid_statine;Pct_lipid_statine;Aantal_lipid_overig;Pct_lipid_overig;Aantal_antidepressiva;Pct_antidepressiva;Aantal_slaapmedicatie;Pct_slaapmedicatie;Aantal_antistolling;Pct_antistolling;Aantal_overlijden;pct_overlijden;Aantal_procedure_vaatlijden;Pct_procedure_vaatlijden;Aantal_SEH;pct_seh;Aantal_polikliniek;Pct_polikliniek;Aantal_opname;pct_opname;biopt;pct_biopt;Aantal_maligniteit;pct_maligniteit;Aantal_macrovasculair;pct_macrovasculair;Aantal_coronair;pct_coronair;Aantal_perif_art_vaatl;Pct_perif_art_vaatl;Aantal_CVA_TIA;Pct_CVA_TIA;Aantal_hypertensie;pct_hypertensie
2013;Controlegroep;Noord-Brabant;M+V;Alle (20+);;;;;;;1974;€2.354;€239;€330;€27;€140;€222;€0;€1.396;€1.396;2219;1023;46.10%;193;18.87%;145;14.17%;144;14.08%;202;19.75%;82;3.70%;24;1.08%;;;;;393;17.71%;217;9.78%;55;2.48%;135;6.08%;422;19.02%;21;0.95%;156;7.03%;22;0.99%;325;14.65%;12;0.54%;;;;;;;;;;;110;4.96%;114;5.14%;78;3.52%;26;1.17%;20;0.90%;600;27.04%
2013;Controlegroep;Noord-Brabant;M+V;20-44 jaar;;;;;;;466;€1.272;€213;€98;€7;€224;€40;€0;€690;€690;509;174;34.18%;12;6.90%;23;13.22%;29;16.67%;40;22.99%;;;;;;;;;13;2.55%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;4.52%
2013;Controlegroep;Noord-Brabant;M+V;45-64 jaar;;;;;;;947;€2.080;€207;€296;€17;€170;€167;€0;€1.222;€1.222;1100;475;43.18%;68;14.32%;72;15.16%;52;10.95%;97;20.42%;;;;;;;;;158;14.36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253;23.00%
2013;Controlegroep;Noord-Brabant;M+V;65 jaar en ouder;;;;;;;561;€3.715;€314;€579;€62;€17;€466;€0;€2.276;€2.276;610;374;61.31%;113;30.21%;50;13.37%;63;16.84%;65;17.38%;37;6.07%;;;;;;;222;36.39%;128;20.98%;25;4.10%;71;11.64%;225;36.89%;13;2.13%;38;6.23%;;;198;32.46%;;;;;;;;;;;;;63;10.33%;65;10.66%;46;7.54%;15;2.46%;11;1.80%;324;53.11%
2013;Controlegroep;Noord-Brabant;V;Alle (20+);;;;;;;790;€2.103;€285;€288;€22;€174;€209;€0;€1.124;€1.124;926;492;53.13%;66;13.41%;74;15.04%;75;15.24%;102;20.73%;43;4.64%;;;;;;;143;15.44%;77;8.32%;23;2.48%;50;5.40%;160;17.28%;;;;;;;;;;;;;;;;;;;;;51;5.51%;29;3.13%;13;1.40%;;;;;233;25.16%
2013;Controlegroep;Noord-Brabant;V;20-44 jaar;;;;;;;193;€1.547;€351;€104;€13;€236;€31;€0;€812;€812;207;96;46.38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Noord-Brabant;V;45-64 jaar;;;;;;;382;€1.928;€226;€274;€15;€231;€153;€0;€1.028;€1.028;473;238;50.32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Noord-Brabant;V;65 jaar en ouder;;;;;;;215;€2.911;€331;€477;€41;€19;€469;€0;€1.574;€1.574;246;158;64.23%;37;23.42%;23;14.56%;26;16.46%;27;17.09%;16;6.50%;;;;;;;80;32.52%;43;17.48%;;;;;;;;;;;;;;;;;;;;;;;;;;;21;8.54%;17;6.91%;;;;;;;127;51.63%
2013;Controlegroep;Noord-Brabant;M;Alle (20+);;;;;;;1184;€2.522;€208;€358;€31;€116;€231;€0;€1.578;€1.578;1293;531;41.07%;127;23.92%;71;13.37%;69;12.99%;100;18.83%;39;3.02%;;;;;;;250;19.33%;140;10.83%;32;2.47%;85;6.57%;262;20.26%;;;;;;;;;;;;;;;;;;;;;59;4.56%;85;6.57%;65;5.03%;;;;;367;28.38%
2013;Controlegroep;Noord-Brabant;M;20-44 jaar;;;;;;;273;€1.078;€116;€94;€2;€216;€45;€0;€605;€605;302;78;25.83%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Noord-Brabant;M;45-64 jaar;;;;;;;565;€2.182;€195;€310;€18;€130;€177;€0;€1.352;€1.352;627;237;37.80%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Noord-Brabant;M;65 jaar en ouder;;;;;;;346;€4.215;€304;€643;€75;€16;€464;€0;€2.713;€2.713;364;216;59.34%;76;35.19%;27;12.50%;37;17.13%;38;17.59%;21;5.77%;;;;;;;142;39.01%;85;23.35%;;;;;;;;;;;;;;;;;;;;;;;;;;;42;11.54%;48;13.19%;;;;;;;197;54.12%
2013;Controlegroep;Limburg;M+V;Alle (20+);;;;;;;1040;€2.624;€233;€358;€46;€201;€269;€0;€1.516;€1.516;1132;542;47.88%;121;22.32%;67;12.36%;75;13.84%;85;15.68%;51;4.51%;14;1.24%;;;;;218;19.26%;92;8.13%;35;3.09%;76;6.71%;236;20.85%;14;1.24%;69;6.10%;22;1.94%;195;17.23%;;;;;;;;;;;;;53;4.68%;62;5.48%;39;3.45%;11;0.97%;15;1.33%;348;30.74%
2013;Controlegroep;Limburg;M+V;20-44 jaar;;;;;;;194;€1.161;€200;€98;€7;€120;€142;€0;€593;€593;210;81;38.57%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;5.71%
2013;Controlegroep;Limburg;M+V;45-64 jaar;;;;;;;541;€2.626;€181;€322;€47;€324;€207;€0;€1.544;€1.544;611;258;42.23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169;27.66%
2013;Controlegroep;Limburg;M+V;65 jaar en ouder;;;;;;;305;€3.550;€348;€588;€68;€35;€459;€0;€2.053;€2.053;311;203;65.27%;61;30.05%;26;12.81%;37;18.23%;33;16.26%;30;9.65%;;;;;;;118;37.94%;49;15.76%;15;4.82%;46;14.79%;126;40.51%;;;21;6.75%;;;107;34.41%;;;;;;;;;;;;;32;10.29%;33;10.61%;20;6.43%;;;;;167;53.70%
2013;Controlegroep;Limburg;V;Alle (20+);;;;;;;402;€3.084;€270;€392;€61;€395;€281;€0;€1.686;€1.686;453;226;49.89%;30;13.27%;28;12.39%;35;15.49%;27;11.95%;24;5.30%;;;;;;;78;17.22%;27;5.96%;14;3.09%;36;7.95%;81;17.88%;;;37;8.17%;11;2.43%;52;11.48%;;;;;;;;;;;;;21;4.64%;13;2.87%;;;;;;;133;29.36%
2013;Controlegroep;Limburg;V;20-44 jaar;;;;;;;63;€2.142;€348;€172;€0;€130;€325;€0;€1.167;€1.167;89;40;44.94%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Limburg;V;45-64 jaar;;;;;;;225;€2.990;€211;€343;€55;€626;€170;€0;€1.585;€1.585;243;109;44.86%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Limburg;V;65 jaar en ouder;;;;;;;114;€3.790;€343;€609;€107;€86;€474;€0;€2.171;€2.171;121;77;63.64%;12;15.58%;10;12.99%;22;28.57%;10;12.99%;13;10.74%;;;;;;;43;35.54%;16;13.22%;;;21;17.36%;42;34.71%;;;;;;;;;;;;;;;;;;;;;11;9.09%;;;;;;;;;59;48.76%
2013;Controlegroep;Limburg;M;Alle (20+);;;;;;;638;€2.334;€211;€337;€36;€79;€262;€0;€1.409;€1.409;679;316;46.54%;91;28.80%;39;12.34%;40;12.66%;58;18.35%;27;3.98%;;;;;;;140;20.62%;65;9.57%;21;3.09%;40;5.89%;155;22.83%;;;32;4.71%;11;1.62%;143;21.06%;;;;;;;;;;;;;32;4.71%;49;7.22%;;;;;;;215;31.66%
2013;Controlegroep;Limburg;M;20-44 jaar;;;;;;;131;€689;€129;€63;€10;€116;€54;€0;€317;€317;121;41;33.88%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Limburg;M;45-64 jaar;;;;;;;316;€2.367;€160;€307;€42;€110;€234;€0;€1.515;€1.515;368;149;40.49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Controlegroep;Limburg;M;65 jaar en ouder;;;;;;;191;€3.407;€351;€575;€44;€4;€450;€0;€1.983;€1.983;190;126;66.32%;49;38.89%;16;12.70%;15;11.90%;23;18.25%;17;8.95%;;;;;;;75;39.47%;33;17.37%;;;25;13.16%;84;44.21%;;;;;;;;;;;;;;;;;;;;;21;11.05%;;;;;;;;;108;56.84%
2014;Niertransplantatie;Alle;M+V;Alle (20+);7813;607;;;;;7173;€16.964;€293;€4.973;€368;€157;€818;€5.512;€4.842;€10.354;7828;6537;83.51%;1984;30.35%;2466;37.72%;2773;42.42%;1713;26.20%;461;5.89%;307;3.92%;362;4.62%;14;3.87%;4193;53.56%;2656;33.93%;1227;15.67%;1404;17.94%;4816;61.52%;445;5.68%;576;7.36%;244;3.12%;3036;38.78%;241;3.08%;;;;;;;;;;;1355;17.31%;909;11.61%;520;6.64%;360;4.60%;104;1.33%;6936;88.61%
2014;Niertransplantatie;Alle;M+V;20-44 jaar;1723;336;;;;;1585;€15.205;€250;€5.119;€306;€226;€605;€5.479;€3.220;€8.699;1731;1253;72.39%;212;16.92%;479;38.23%;436;34.80%;306;24.42%;72;4.16%;58;3.35%;71;4.10%;;;862;49.80%;615;35.53%;119;6.87%;107;6.18%;745;43.04%;57;3.29%;100;5.78%;35;2.02%;266;15.37%;10;0.58%;;;;;;;;;;;94;5.43%;67;3.87%;34;1.96%;30;1.73%;;;1419;81.98%
2014;Niertransplantatie;Alle;M+V;45-64 jaar;3890;825;;;;;3562;€16.646;€262;€5.068;€352;€168;€731;€5.382;€4.683;€10.064;3897;3262;83.71%;951;29.15%;1234;37.83%;1327;40.68%;833;25.54%;194;4.98%;162;4.16%;166;4.26%;11;6.63%;2139;54.89%;1368;35.10%;632;16.22%;734;18.84%;2536;65.08%;263;6.75%;295;7.57%;135;3.46%;1468;37.67%;63;1.62%;;;;;;;;;;;639;16.40%;438;11.24%;268;6.88%;160;4.11%;;;3465;88.91%
2014;Niertransplantatie;Alle;M+V;65 jaar en ouder;2200;724;;;;;2026;€18.899;€382;€4.691;€446;€85;€1.137;€5.768;€6.389;€12.158;2200;2022;91.91%;821;40.60%;753;37.24%;1010;49.95%;574;28.39%;195;8.86%;87;3.95%;125;5.68%;;;1192;54.18%;673;30.59%;476;21.64%;563;25.59%;1535;69.77%;125;5.68%;181;8.23%;74;3.36%;1302;59.18%;168;7.64%;;;;;;;;;;;622;28.27%;404;18.36%;218;9.91%;170;7.73%;53;2.41%;2052;93.27%
2014;Niertransplantatie;Alle;V;Alle (20+);3110;472;;;;;2866;€17.254;€343;€4.909;€399;€218;€932;€5.420;€5.033;€10.453;3115;2662;85.46%;731;27.46%;1039;39.03%;1087;40.83%;728;27.35%;225;7.22%;155;4.98%;129;4.14%;;;1467;47.09%;847;27.19%;473;15.18%;549;17.62%;1811;58.14%;175;5.62%;312;10.02%;112;3.60%;1067;34.25%;81;2.60%;;;;;;;;;;;529;16.98%;277;8.89%;149;4.78%;109;3.50%;35;1.12%;2646;84.94%
2014;Niertransplantatie;Alle;V;20-44 jaar;674;262;;;;;632;€17.387;€308;€4.997;€415;€282;€937;€5.958;€4.491;€10.448;677;536;79.17%;92;17.16%;216;40.30%;174;32.46%;132;24.63%;40;5.91%;28;4.14%;30;4.43%;;;281;41.51%;185;27.33%;59;8.71%;46;6.79%;266;39.29%;20;2.95%;56;8.27%;17;2.51%;127;18.76%;;;;;;;;;;;;;43;6.35%;28;4.14%;14;2.07%;13;1.92%;;;504;74.45%
2014;Niertransplantatie;Alle;V;45-64 jaar;1569;666;;;;;1437;€16.950;€304;€5.088;€374;€258;€775;€5.236;€4.916;€10.152;1571;1331;84.72%;342;25.69%;523;39.29%;542;40.72%;361;27.12%;99;6.30%;82;5.22%;55;3.50%;;;758;48.25%;440;28.01%;257;16.36%;295;18.78%;981;62.44%;103;6.56%;156;9.93%;60;3.82%;511;32.53%;;;;;;;;;;;;;262;16.68%;127;8.08%;76;4.84%;47;2.99%;;;1351;86.00%
2014;Niertransplantatie;Alle;V;65 jaar en ouder;867;521;;;;;797;€17.695;€440;€4.517;€430;€96;€1.212;€5.327;€5.673;€11.000;867;795;91.70%;297;37.36%;300;37.74%;371;46.67%;235;29.56%;86;9.92%;45;5.19%;44;5.07%;;;428;49.37%;222;25.61%;157;18.11%;208;23.99%;564;65.05%;52;6.00%;100;11.53%;35;4.04%;429;49.48%;54;6.23%;;;;;;;;;;;224;25.84%;122;14.07%;59;6.81%;49;5.65%;17;1.96%;791;91.23%
2014;Niertransplantatie;Alle;M;Alle (20+);4703;747;;;;;4307;€16.771;€261;€5.016;€348;€117;€742;€5.574;€4.714;€10.288;4713;3875;82.22%;1253;32.34%;1427;36.83%;1686;43.51%;985;25.42%;236;5.01%;152;3.23%;233;4.94%;;;2726;57.84%;1809;38.38%;754;16.00%;855;18.14%;3005;63.76%;270;5.73%;264;5.60%;132;2.80%;1969;41.78%;160;3.39%;;;;;;;;;;;826;17.53%;632;13.41%;371;7.87%;251;5.33%;69;1.46%;4290;91.02%
2014;Niertransplantatie;Alle;M;20-44 jaar;1049;410;;;;;953;€13.758;€211;€5.200;€235;€188;€385;€5.162;€2.378;€7.540;1054;717;68.03%;120;16.74%;263;36.68%;262;36.54%;174;24.27%;32;3.04%;30;2.85%;41;3.89%;;;581;55.12%;430;40.80%;60;5.69%;61;5.79%;479;45.45%;37;3.51%;44;4.17%;18;1.71%;139;13.19%;;;;;;;;;;;;;51;4.84%;39;3.70%;20;1.90%;17;1.61%;;;915;86.81%
2014;Niertransplantatie;Alle;M;45-64 jaar;2321;985;;;;;2125;€16.440;€234;€5.055;€337;€107;€702;€5.480;€4.525;€10.005;2326;1931;83.02%;609;31.54%;711;36.82%;785;40.65%;472;24.44%;95;4.08%;80;3.44%;111;4.77%;;;1381;59.37%;928;39.90%;375;16.12%;439;18.87%;1555;66.85%;160;6.88%;139;5.98%;75;3.22%;957;41.14%;;;;;;;;;;;;;377;16.21%;311;13.37%;192;8.25%;113;4.86%;;;2114;90.89%
2014;Niertransplantatie;Alle;M;65 jaar en ouder;1333;970;;;;;1229;€19.679;€345;€4.805;€455;€78;€1.088;€6.054;€6.854;€12.908;1333;1227;92.05%;524;42.71%;453;36.92%;639;52.08%;339;27.63%;109;8.18%;42;3.15%;81;6.08%;;;764;57.31%;451;33.83%;319;23.93%;355;26.63%;971;72.84%;73;5.48%;81;6.08%;39;2.93%;873;65.49%;114;8.55%;;;;;;;;;;;398;29.86%;282;21.16%;159;11.93%;121;9.08%;36;2.70%;1261;94.60%
2014;Niertransplantatie;Groningen;M+V;Alle (20+);267;596;607;;;;251;€14.652;€334;€4.919;€181;€82;€681;€4.700;€3.754;€8.455;267;206;77.15%;70;33.98%;86;41.75%;62;30.10%;57;27.67%;15;5.62%;;;11;4.12%;;;141;52.81%;97;36.33%;50;18.73%;41;15.36%;149;55.81%;12;4.49%;21;7.87%;;;106;39.70%;17;6.37%;;;;;;;;;;;37;13.86%;24;8.99%;18;6.74%;;;;;235;88.01%
2014;Niertransplantatie;Groningen;M+V;20-44 jaar;67;365;384;;;;62;€12.728;€207;€5.982;€59;€183;€616;€2.884;€2.797;€5.680;67;41;61.19%;;;;;;;;;;;;;;;;;32;47.76%;23;34.33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;80.60%
2014;Niertransplantatie;Groningen;M+V;45-64 jaar;132;832;829;;;;127;€14.896;€322;€4.835;€180;€45;€572;€5.627;€3.315;€8.942;132;100;75.76%;;;;;;;;;;;;;;;;;73;55.30%;51;38.64%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;9.09%;11;8.33%;;;;;117;88.64%
2014;Niertransplantatie;Groningen;M+V;65 jaar en ouder;68;644;640;;;;62;€16.076;€486;€4.029;€304;€56;€970;€4.618;€5.613;€10.231;68;65;95.59%;22;33.85%;26;40.00%;21;32.31%;21;32.31%;;;;;;;;;36;52.94%;23;33.82%;19;27.94%;18;26.47%;38;55.88%;;;;;;;38;55.88%;10;14.71%;;;;;;;;;;;17;25.00%;;;;;;;;;64;94.12%
2014;Niertransplantatie;Groningen;V;Alle (20+);126;556;563;;;;116;€15.543;€420;€4.453;€217;€44;€750;€5.540;€4.119;€9.659;126;104;82.54%;29;27.88%;;;;;;;;;;;;;;;57;45.24%;37;29.37%;22;17.46%;19;15.08%;73;57.94%;;;;;;;;;;;;;;;;;;;;;20;15.87%;10;7.94%;;;;;;;106;84.13%
2014;Niertransplantatie;Groningen;V;20-44 jaar;25;278;290;;;;22;€14.572;€222;€5.698;€99;€0;€1.104;€5.058;€2.391;€7.449;25;17;68.00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;76.00%
2014;Niertransplantatie;Groningen;V;45-64 jaar;64;811;804;;;;61;€16.322;€408;€4.619;€206;€27;€560;€6.600;€3.902;€10.502;64;51;79.69%;18;35.29%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;15.63%;;;;;;;;;53;82.81%
2014;Niertransplantatie;Groningen;V;65 jaar en ouder;37;641;642;;;;33;€14.751;€575;€3.316;€316;€106;€865;€3.901;€5.672;€9.573;37;36;97.30%;;;;;;;;;;;;;;;;;21;56.76%;12;32.43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;91.89%
2014;Niertransplantatie;Groningen;M;Alle (20+);141;637;654;;;;135;€13.887;€260;€5.320;€150;€114;€622;€3.979;€3.441;€7.420;141;102;72.34%;41;40.20%;;;;;;;;;;;;;;;84;59.57%;60;42.55%;28;19.86%;22;15.60%;76;53.90%;;;;;;;;;;;;;;;;;;;;;17;12.06%;14;9.93%;;;;;;;129;91.49%
2014;Niertransplantatie;Groningen;M;20-44 jaar;42;449;479;;;;40;€11.714;€200;€6.139;€37;€283;€348;€1.688;€3.019;€4.707;42;24;57.14%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;83.33%
2014;Niertransplantatie;Groningen;M;45-64 jaar;68;853;854;;;;66;€13.579;€242;€5.035;€157;€62;€583;€4.728;€2.772;€7.500;68;49;72.06%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;94.12%
2014;Niertransplantatie;Groningen;M;65 jaar en ouder;31;648;637;;;;29;€17.583;€385;€4.839;€290;€0;€1.089;€5.434;€5.545;€10.979;31;29;93.55%;;;;;;;;;;;;;;;;;15;48.39%;11;35.48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;96.77%
2014;Niertransplantatie;Friesland;M+V;Alle (20+);289;601;588;;;;280;€14.481;€323;€4.717;€424;€73;€830;€4.022;€4.092;€8.114;289;228;78.89%;78;34.21%;80;35.09%;90;39.47%;58;25.44%;15;5.19%;15;5.19%;10;3.46%;;;136;47.06%;94;32.53%;25;8.65%;39;13.49%;126;43.60%;;;26;9.00%;17;5.88%;113;39.10%;;;;;;;;;;;;;51;17.65%;29;10.03%;17;5.88%;12;4.15%;;;253;87.54%
2014;Niertransplantatie;Friesland;M+V;20-44 jaar;69;390;388;;;;69;€12.346;€250;€5.056;€257;€31;€332;€4.292;€2.128;€6.420;69;49;71.01%;10;20.41%;19;38.78%;12;24.49%;;;;;;;;;;;33;47.83%;24;34.78%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;86.96%
2014;Niertransplantatie;Friesland;M+V;45-64 jaar;147;811;809;;;;143;€13.504;€314;€4.944;€455;€83;€610;€4.358;€2.740;€7.098;147;110;74.83%;39;35.45%;33;30.00%;47;42.73%;;;;;10;6.80%;;;;;66;44.90%;45;30.61%;12;8.16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;126;85.71%
2014;Niertransplantatie;Friesland;M+V;65 jaar en ouder;73;595;582;;;;68;€18.701;€417;€3.895;€528;€93;€1.798;€3.041;€8.928;€11.969;73;69;94.52%;29;42.03%;28;40.58%;31;44.93%;24;34.78%;;;;;;;;;37;50.68%;25;34.25%;;;16;21.92%;38;52.05%;;;10;13.70%;;;42;57.53%;;;;;;;;;;;;;26;35.62%;14;19.18%;;;;;;;67;91.78%
2014;Niertransplantatie;Friesland;V;Alle (20+);137;564;552;;;;132;€11.950;€344;€4.596;€238;€154;€574;€3.081;€2.962;€6.043;137;112;81.75%;35;31.25%;37;33.04%;48;42.86%;27;24.11%;;;;;;;;;59;43.07%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;18.25%;;;;;;;;;122;89.05%
2014;Niertransplantatie;Friesland;V;20-44 jaar;34;394;387;;;;36;€13.604;€276;€5.212;€295;€60;€627;€5.228;€1.906;€7.134;34;27;79.41%;;;;;;;;;;;;;;;;;16;47.06%;12;35.29%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;88.24%
2014;Niertransplantatie;Friesland;V;45-64 jaar;75;831;827;;;;70;€9.921;€337;€4.562;€186;€169;€560;€2.110;€1.997;€4.107;75;60;80.00%;;;;;;;;;;;;;;;;;31;41.33%;21;28.00%;;;10;13.33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;89.33%
2014;Niertransplantatie;Friesland;V;65 jaar en ouder;28;421;419;;;;26;€15.123;€459;€3.837;€301;€244;€535;€2.723;€7.024;€9.747;28;25;89.29%;12;48.00%;10;40.00%;13;52.00%;10;40.00%;;;;;;;;;12;42.86%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42.86%;;;;;;;;;25;89.29%
2014;Niertransplantatie;Friesland;M;Alle (20+);152;640;625;;;;148;€16.738;€305;€4.825;€590;€0;€1.058;€4.861;€5.100;€9.961;152;116;76.32%;43;37.07%;43;37.07%;42;36.21%;31;26.72%;;;;;;;;;77;50.66%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;17.11%;;;;;;;;;131;86.18%
2014;Niertransplantatie;Friesland;M;20-44 jaar;35;387;389;;;;33;€10.974;€222;€4.887;€215;€0;€9;€3.272;€2.369;€5.641;35;22;62.86%;;;;;;;;;;;;;;;;;17;48.57%;12;34.29%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;85.71%
2014;Niertransplantatie;Friesland;M;45-64 jaar;72;792;790;;;;73;€16.941;€292;€5.311;€713;€0;€657;€6.514;€3.453;€9.967;72;50;69.44%;;;;;;;;;;;;;;;;;35;48.61%;24;33.33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;81.94%
2014;Niertransplantatie;Friesland;M;65 jaar en ouder;45;802;780;;;;42;€20.915;€391;€3.930;€669;€0;€2.580;€3.238;€10.107;€13.344;45;44;97.78%;17;38.64%;18;40.91%;18;40.91%;14;31.82%;;;;;;;;;25;55.56%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;31.11%;;;;;;;;;42;93.33%
2014;Niertransplantatie;Drenthe;M+V;Alle (20+);220;585;558;;;;207;€15.755;€293;€4.124;€444;€84;€949;€4.443;€5.419;€9.862;220;183;83.18%;60;32.79%;86;46.99%;65;35.52%;50;27.32%;;;10;4.55%;;;;;119;54.09%;78;35.45%;30;13.64%;33;15.00%;111;50.45%;10;4.55%;15;6.82%;;;90;40.91%;;;;;;;;;;;;;43;19.55%;32;14.55%;15;6.82%;19;8.64%;;;195;88.64%
2014;Niertransplantatie;Drenthe;M+V;20-44 jaar;45;356;346;;;;43;€10.176;€172;€4.237;€180;€50;€568;€3.599;€1.370;€4.969;45;31;68.89%;;;;;;;;;;;;;;;;;25;55.56%;17;37.78%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;86.67%
2014;Niertransplantatie;Drenthe;M+V;45-64 jaar;108;738;733;;;;101;€16.237;€286;€4.264;€352;€150;€945;€4.728;€5.513;€10.241;108;92;85.19%;;;;;;;;;;;;;;;;;59;54.63%;39;36.11%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94;87.04%
2014;Niertransplantatie;Drenthe;M+V;65 jaar en ouder;67;649;646;;;;63;€18.792;€386;€3.822;€770;€2;€1.217;€4.561;€8.033;€12.594;67;60;89.55%;25;41.67%;29;48.33%;32;53.33%;22;36.67%;;;;;;;;;35;52.24%;22;32.84%;10;14.93%;14;20.90%;41;61.19%;;;;;;;40;59.70%;;;;;;;;;;;;;21;31.34%;14;20.90%;;;10;14.93%;;;62;92.54%
2014;Niertransplantatie;Drenthe;V;Alle (20+);88;457;429;;;;84;€17.533;€347;€3.979;€540;€148;€1.092;€6.582;€4.844;€11.426;88;78;88.64%;23;29.49%;31;39.74%;23;29.49%;20;25.64%;;;;;;;;;45;51.14%;34;38.64%;12;13.64%;10;11.36%;41;46.59%;;;;;;;30;34.09%;;;;;;;;;;;;;14;15.91%;10;11.36%;;;;;;;75;85.23%
2014;Niertransplantatie;Drenthe;V;20-44 jaar;16;255;238;;;;14;€12.569;€199;€3.434;€424;€87;€570;€5.661;€2.194;€7.856;16;13;81.25%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;75.00%
2014;Niertransplantatie;Drenthe;V;45-64 jaar;42;572;565;;;;40;€16.690;€347;€4.237;€325;€280;€811;€6.401;€4.288;€10.689;42;38;90.48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;80.95%
2014;Niertransplantatie;Drenthe;V;65 jaar en ouder;30;533;531;;;;30;€20.973;€415;€3.890;€882;€0;€1.711;€7.253;€6.823;€14.076;30;27;90.00%;10;37.04%;13;48.15%;12;44.44%;;;;;;;;;;;16;53.33%;12;40.00%;;;;;17;56.67%;;;;;;;14;46.67%;;;;;;;;;;;;;;;;;;;;;;;29;96.67%
